getpwuid_r did not find a match for uid 501
Filtering the log data using "process == "App" OR process == "WebContent" OR subsystem CONTAINS "ai.elizaos" OR composedMessage CONTAINS "mixed" OR composedMessage CONTAINS "WebSocket""
Timestamp                       (process)[PID]    
2026-07-04 17:15:30.521635-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12801f600 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.521675-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12801f660 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.521729-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12801fed0 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.521776-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12801ff30 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.521812-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12801ff90 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.522024-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f00c0 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.522294-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f0150 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.522508-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f01b0 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.522710-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f0210 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.522843-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f0270 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.522930-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f02d0 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.523104-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f0330 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.523192-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f0390 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.523382-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f03f0 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.523522-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f0450 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.523691-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f04b0 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.523839-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f0510 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.523928-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f0570 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.524105-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f05d0 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.524210-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f0630 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.524383-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f0690 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.524476-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f06f0 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.524657-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f0750 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.526467-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f07b0 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.526569-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f0870 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.527603-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f0870 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.530936-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:Process] 0x10100a818 - [pageProxyID=12, webPageID=13, PID=53526] WebPageProxy::stopMakingViewBlankDueToLackOfRenderingUpdateIfNecessary:
2026-07-04 17:15:30.530982-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ViewState] 0x107019e00 (pageProxyID=12) -[WKWebView _didCommitLayerTree:] - received a commit (2) while deferring visible content rect updates (dynamicViewportUpdateMode 0, needsResetViewStateAfterCommitLoadForMainFrame 1 (wants commit 2), sizeChangedSinceLastVisibleContentRectUpdate 0, [_scrollView isZoomBouncing] 0, currentlyAdjustingScrollViewInsetsForKeyboard 0)
2026-07-04 17:15:30.531266-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ViewState] 0x107019e00 (pageProxyID=12) -[WKWebView _updateVisibleContentRects:] - performing first visible content rect update after deferring updates
2026-07-04 17:15:30.533989-0400  localhost App[53469]: (RunningBoardServices) Created Activity ID: 0x7d6ed8b, Description: didChangeInheritances
2026-07-04 17:15:30.535318-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f0c30 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.535820-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f0c90 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.536099-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f0cf0 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.536311-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f0c30 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.536405-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f0c90 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.536617-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f0cf0 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.536745-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f0d50 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.537106-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f0d50 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.567851-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f1470 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.567911-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f14d0 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.567940-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f1530 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.568038-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f1590 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.568064-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f15f0 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.568084-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f1650 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.569601-0400  localhost App[53469]: (RunningBoardServices) [com.apple.runningboard:process] Hit the server for a process handle 848f7370000d0dd that resolved to: [app<ai.elizaos.app((null))>:53469]
2026-07-04 17:15:30.569769-0400  localhost App[53469]: (RunningBoardServices) [com.apple.runningboard:assertion] Acquiring assertion: <RBSAssertionDescriptor| "systemAnimationFence" ID:(null) target:53469>
2026-07-04 17:15:30.570006-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f1470 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.570033-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f14d0 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.570049-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f1530 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.570062-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f1590 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.570114-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f15f0 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.570144-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f1710 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.570195-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f1650 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.571643-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f1710 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.572376-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f1830 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.573250-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f1830 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.573280-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f1950 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.573893-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f1b30 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.574007-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f1950 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.574028-0400  localhost App[53469]: (App.debug.dylib) Accessory bar visible change 1
2026-07-04 17:15:30.574035-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f1c20 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.574591-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f1ce0 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.576475-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f1f20 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.576632-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f1b30 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.576994-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f2520 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.577041-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f1c20 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.577166-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f26a0 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.578208-0400  localhost App[53469]: (Foundation) [ElizaBunRuntimePlugin] start requested engine=bun bundlePath=default argv=["bun", "--no-install", "public/agent/agent-bundle.js", "ios-bridge", "--stdio"] envKeys=["ELIZA_DISABLE_AGENT_WALLET_BOOTSTRAP", "ELIZA_DISABLE_VAULT_PROFILE_RESOLVER", "ELIZA_HEADLESS", "ELIZA_IOS_BRIDGE_TRANSPORT", "ELIZA_IOS_BUN_STARTUP_TIMEOUT_MS", "ELIZA_IOS_LOCAL_BACKEND", "ELIZA_MOBILE_PLATFORM", "ELIZA_PGLITE_DISABLE_EXTENSIONS", "ELIZA_PLATFORM", "ELIZA_RUNTIME_MODE", "ELIZA_VAULT_BACKEND", "LOCAL_RUNTIME_MODE", "LOG_LEVEL", "RUNTIME_MODE"]
2026-07-04 17:15:30.578328-0400  localhost App[53469]: (Foundation) [ElizaBunRuntimePlugin] creating ElizaBunRuntime
2026-07-04 17:15:30.578473-0400  localhost App[53469]: (Foundation) [ElizaBunRuntime] start queued engine=bun argv=["bun", "--no-install", "public/agent/agent-bundle.js", "ios-bridge", "--stdio"] envKeys=["ELIZA_DISABLE_AGENT_WALLET_BOOTSTRAP", "ELIZA_DISABLE_VAULT_PROFILE_RESOLVER", "ELIZA_HEADLESS", "ELIZA_IOS_BRIDGE_TRANSPORT", "ELIZA_IOS_BUN_STARTUP_TIMEOUT_MS", "ELIZA_IOS_LOCAL_BACKEND", "ELIZA_MOBILE_PLATFORM", "ELIZA_PGLITE_DISABLE_EXTENSIONS", "ELIZA_PLATFORM", "ELIZA_RUNTIME_MODE", "ELIZA_VAULT_BACKEND", "LOCAL_RUNTIME_MODE", "LOG_LEVEL", "RUNTIME_MODE"]
2026-07-04 17:15:30.578601-0400  localhost App[53469]: (Foundation) [ElizaBunRuntime] bootstrap requestedEngine=bun compiledEngine=full-bun
2026-07-04 17:15:30.579503-0400  localhost App[53469]: (Foundation) [ElizaBunRuntime] full Bun bootstrap bundle=/Users/shawwalters/Library/Developer/CoreSimulator/Devices/F165C3A3-5069-4174-A40C-89F0BCC4B9FB/data/Containers/Bundle/Application/452AEA64-68FE-4E8F-84C4-2058B4AEC91B/App.app/public/agent/agent-bundle.js appSupport=/Users/shawwalters/Library/Developer/CoreSimulator/Devices/F165C3A3-5069-4174-A40C-89F0BCC4B9FB/data/Containers/Data/Application/CFD7960F-99A7-4DC4-8938-FEE8064ECADD/Library/Application Support/Eliza pglite=/Users/shawwalters/Library/Developer/CoreSimulator/Devices/F165C3A3-5069-4174-A40C-89F0BCC4B9FB/data/Containers/Data/Application/CFD7960F-99A7-4DC4-8938-FEE8064ECADD/Library/Application Support/Eliza/.elizadb assetDir=/Users/shawwalters/Library/Developer/CoreSimulator/Devices/F165C3A3-5069-4174-A40C-89F0BCC4B9FB/data/Containers/Bundle/Application/452AEA64-68FE-4E8F-84C4-2058B4AEC91B/App.app/public/agent
2026-07-04 17:15:30.579695-0400  localhost App[53469]: (Foundation) [FullBunEngineHost] start requested bundle=/Users/shawwalters/Library/Developer/CoreSimulator/Devices/F165C3A3-5069-4174-A40C-89F0BCC4B9FB/data/Containers/Bundle/Application/452AEA64-68FE-4E8F-84C4-2058B4AEC91B/App.app/public/agent/agent-bundle.js appSupport=/Users/shawwalters/Library/Developer/CoreSimulator/Devices/F165C3A3-5069-4174-A40C-89F0BCC4B9FB/data/Containers/Data/Application/CFD7960F-99A7-4DC4-8938-FEE8064ECADD/Library/Application Support/Eliza argv=["bun", "--no-install", "public/agent/agent-bundle.js", "ios-bridge", "--stdio"] envKeys=["ELIZA_DISABLE_AGENT_WALLET_BOOTSTRAP", "ELIZA_DISABLE_VAULT_PROFILE_RESOLVER", "ELIZA_HEADLESS", "ELIZA_HOME", "ELIZA_IOS_AGENT_ASSET_DIR", "ELIZA_IOS_AGENT_BUNDLE", "ELIZA_IOS_AGENT_PUBLIC_DIR", "ELIZA_IOS_APP_SUPPORT_DIR", "ELIZA_IOS_BRIDGE_TRANSPORT", "ELIZA_IOS_BUN_STARTUP_TIMEOUT_MS", "ELIZA_IOS_DYNAMIC_CODE_SIGNING", "ELIZA_IOS_JAVASCRIPT_ENGINE", "ELIZA_IOS_JIT", "ELIZA_IOS_LOCAL_BACKEND", "ELIZA_IOS_RUNTIME_POLICY", "ELIZA_MOBILE_PLATFORM", "ELIZA_<…>
2026-07-04 17:15:30.579747-0400  localhost App[53469]: (Foundation) [FullBunEngineHost] loading ElizaBunEngine
2026-07-04 17:15:30.579820-0400  localhost App[53469]: (Foundation) [FullBunEngineHost] loaded ElizaBunEngine abi=3
2026-07-04 17:15:30.580525-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f2910 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.580680-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f1ce0 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.580839-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f1f20 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.580908-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f2520 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.581072-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f2970 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.581354-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f26a0 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.581766-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f2910 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.582640-0400  localhost App[53469]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1280f2970 - [PID=53526, throttler=0x128000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:30.584408-0400  localhost App[53469]: (CoreLocation) Created Activity ID: 0x7d6ed8c, Description: CL: CLLocationManager
2026-07-04 17:15:30.584446-0400  localhost App[53469]: (CoreLocation) [com.apple.locationd.Core:Client] {"msg":"CLLocationManager", "event":activity, "_cmd":initWithEffectiveBundleIdentifier:bundlePath:websiteIdentifier:delegate:silo:, "self":"0x60000003c910", "identifier":(null), "bundlePath":(null)}
2026-07-04 17:15:30.584507-0400  localhost App[53469]: (CoreLocation) [com.apple.locationd.Core:Core] {"msg":"state transition", "event":state_transition, "state":LocationManager, "id":"0x60000003c910", "property":init, "new":'00 00 00 00 00 00 F0 BF 00 00 00 00 00 00 F0 BF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F0 3F 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00'}
2026-07-04 17:15:30.584530-0400  localhost App[53469]: (CoreLocation) [com.apple.locationd.Core:Core] {"msg":"state transition", "event":state_transition, "state":LocationManager, "id":"0x60000003c910", "property":lifecycle, "old":"0x0", "new":"0x600002939500"}
2026-07-04 17:15:30.584567-0400  localhost App[53469]: (CoreLocation) [com.apple.locationd.Core:Client] {"msg":"client allocated", "client":"0x106d14020"}
2026-07-04 17:15:30.584595-0400  localhost App[53469]: (CoreLocation) Created Activity ID: 0x7d6ed8d, Description: CL: _CLClientCreateConnection
2026-07-04 17:15:30.584608-0400  localhost App[53469]: (CoreLocation) [com.apple.locationd.Core:Client] {"msg":"_CLClientCreateConnection", "event":activity, "client":"0x106d14020"}
2026-07-04 17:15:30.584748-0400  localhost App[53469]: (LocationSupport) Created Activity ID: 0x7d6ed8e, Description: CL: CLConnectionClient::sendMessage(cache)
2026-07-04 17:15:30.584810-0400  localhost App[53469]: (LocationSupport) Created Activity ID: 0x7d6ed8f, Description: CL: Sending cached messages to daemon
2026-07-04 17:15:30.584806-0400  localhost App[53469]: (CoreLocation) [com.apple.locationd.Core:Core] {"msg":"state transition", "event":state_transition, "state":LocationManager, "id":"0x60000003c910", "property":pausesLocationUpdatesAutomatically, "old":0, "new":1}
2026-07-04 17:15:30.584848-0400  localhost App[53469]: (LocationSupport) [com.apple.LocationSupport:Connection] {"msg":"Sending cached messages to daemon", "event":activity}
2026-07-04 17:15:30.584915-0400  localhost App[53469]: (LocationSupport) Created Activity ID: 0x7d6eeb0, Description: CL: CLConnectionClient::sendMessage(cache)
